dispute_id,txn_id,dispute_open_date,merchant_id,channel,country,amount_usd,reason_code,dispute_amount_usd,evidence_quality,response_time_days,outcome,cb_fee_usd,risk_tier,tenure_months,monthly_volume_usd,refund_rate
D0001718,T0101784,2024-05-01,M0142,CNP,MX,21.24,NOT_AS_DESCRIBED,21.24,60,5,WIN,15.21,Low,13,16300.08,0.1029
D0001719,T0101814,2025-04-17,M0246,CNP,IN,23.18,FRAUD,23.18,76,3,WIN,15.23,Medium,5,40929.63,0.0315
D0001720,T0101851,2024-05-09,M0088,CNP,US,147.77,NO_AUTH,147.77,40,7,LOSS,16.48,Low,19,44697.16,0.0423
D0001721,T0102026,2024-07-05,M0010,CNP,US,100.29,PROCESSING_ERROR,100.29,56,8,LOSS,16.0,Medium,6,27072.79,0.0214
D0001722,T0102065,2025-10-02,M0045,CNP,DE,73.52,NOT_RECEIVED,73.52,60,6,WIN,15.74,High,5,26730.24,0.1546
D0001723,T0102128,2024-01-26,M0066,CNP,IN,23.66,NOT_AS_DESCRIBED,23.66,69,11,LOSS,15.24,High,20,48133.5,0.2473
D0001724,T0102151,2024-01-03,M0176,CNP,US,29.69,NO_AUTH,29.69,75,4,WIN,15.3,Medium,28,20003.76,0.2247
D0001725,T0102152,2025-10-26,M0099,CNP,DE,40.18,NOT_AS_DESCRIBED,40.18,75,8,LOSS,15.4,High,38,30501.69,0.1494
D0001726,T0102191,2025-12-20,M0168,CNP,US,45.89,NO_AUTH,45.89,33,9,LOSS,15.46,High,10,35660.1,0.1742
D0001727,T0102209,2024-07-24,M0024,CNP,US,32.92,DUPLICATE,32.92,79,8,LOSS,15.33,Low,55,10036.03,0.0291
D0001728,T0102220,2025-07-17,M0121,CNP,BR,16.99,NOT_RECEIVED,16.99,59,8,LOSS,15.17,High,26,68052.17,0.1101
D0001729,T0102251,2025-12-22,M0111,CP,US,35.97,NOT_RECEIVED,35.97,74,8,LOSS,15.36,Medium,17,21506.42,0.0276
D0001730,T0102349,2024-02-10,M0074,CNP,US,62.35,PROCESSING_ERROR,62.35,50,7,LOSS,15.62,Low,8,40344.2,0.08
D0001731,T0102396,2024-01-06,M0141,CNP,US,148.28,NOT_RECEIVED,148.28,95,5,WIN,16.48,Low,58,39616.11,0.0178
D0001732,T0102441,2024-12-02,M0035,CNP,US,49.65,NO_AUTH,40.01,100,7,WIN,15.4,Medium,53,29028.48,0.2516
D0001733,T0102443,2025-11-28,M0132,CP,US,90.54,DUPLICATE,81.13,91,7,WIN,15.81,Medium,33,22984.22,0.1604
D0001734,T0102478,2024-10-04,M0245,CNP,US,31.8,NOT_AS_DESCRIBED,31.8,50,7,LOSS,15.32,High,38,41663.65,0.1471
D0001735,T0102482,2025-05-07,M0140,CNP,DE,49.36,NOT_RECEIVED,49.36,59,6,LOSS,15.49,High,26,65505.29,0.0481
D0001736,T0102603,2025-12-08,M0041,CNP,MX,53.82,NOT_AS_DESCRIBED,53.82,66,8,LOSS,15.54,Low,10,26980.41,0.2216
D0001737,T0102726,2024-03-22,M0180,CNP,CA,81.02,DUPLICATE,81.02,84,10,LOSS,15.81,High,30,12236.82,0.0658
D0001738,T0102799,2024-09-16,M0054,CNP,US,28.07,NOT_AS_DESCRIBED,28.07,55,7,WIN,15.28,High,28,26451.7,0.0867
D0001739,T0102918,2024-05-15,M0043,CNP,US,33.0,NOT_AS_DESCRIBED,33.0,77,4,WIN,15.33,Medium,42,21664.76,0.097
D0001740,T0102944,2025-06-29,M0229,CNP,UK,62.65,NOT_AS_DESCRIBED,53.41,80,6,LOSS,15.53,Medium,33,65258.65,0.1468
D0001741,T0102982,2025-02-04,M0169,CNP,UK,27.72,FRAUD,19.01,46,11,WIN,15.19,Low,20,57252.95,0.0774
D0001742,T0103031,2025-12-13,M0101,CNP,US,27.93,NOT_RECEIVED,27.93,85,8,LOSS,15.28,High,50,19563.27,0.0672
D0001743,T0103223,2024-05-08,M0148,CNP,CA,112.03,NOT_RECEIVED,97.53,58,1,LOSS,15.98,Low,14,17798.59,0.1024
D0001744,T0103247,2025-06-23,M0127,CP,US,48.96,CANCELLED,48.96,36,12,LOSS,15.49,High,5,39199.83,0.0737
D0001745,T0103316,2024-05-30,M0066,CNP,US,19.51,PROCESSING_ERROR,19.51,31,8,LOSS,15.2,High,20,48133.5,0.2473
D0001746,T0103356,2024-05-02,M0005,CNP,US,15.56,CANCELLED,15.56,62,7,LOSS,15.16,Medium,26,60766.9,0.3188
D0001747,T0103464,2025-02-03,M0058,CNP,US,50.2,FRAUD,50.2,63,5,WIN,15.5,Low,10,23309.44,0.173
D0001748,T0103566,2025-03-31,M0232,CNP,US,46.67,CANCELLED,46.67,62,7,LOSS,15.47,Medium,51,73255.92,0.0895
D0001749,T0103582,2024-03-16,M0059,CNP,US,37.73,NOT_RECEIVED,37.73,62,3,LOSS,15.38,Low,44,50976.08,0.226
D0001750,T0103915,2025-01-27,M0177,CNP,US,21.69,NOT_AS_DESCRIBED,21.69,46,3,LOSS,15.22,Low,43,45521.34,0.2029
D0001751,T0104014,2025-09-13,M0067,CNP,US,60.65,NOT_RECEIVED,60.65,84,8,LOSS,15.61,Low,54,62383.92,0.0924
D0001752,T0104042,2025-07-02,M0146,CNP,US,61.57,NOT_AS_DESCRIBED,61.57,65,1,WIN,15.62,Low,51,91662.42,0.296
D0001753,T0104067,2024-08-06,M0237,CNP,US,17.91,FRAUD,17.91,70,7,LOSS,15.18,Low,40,37856.96,0.0407
D0001754,T0104212,2025-07-05,M0211,CNP,US,100.2,CANCELLED,100.2,62,6,LOSS,16.0,Medium,16,25915.87,0.0854
D0001755,T0104260,2024-11-18,M0146,CNP,CA,92.01,NOT_AS_DESCRIBED,92.01,76,1,WIN,15.92,Low,51,91662.42,0.296
D0001756,T0104314,2024-05-31,M0108,CNP,US,54.49,NO_AUTH,47.09,60,6,LOSS,15.47,High,40,56843.56,0.1963
D0001757,T0104338,2024-08-03,M0185,CNP,US,84.89,NOT_AS_DESCRIBED,28.73,71,3,LOSS,15.29,Low,30,22183.14,0.1226
D0001758,T0104360,2025-03-07,M0217,CNP,US,47.63,FRAUD,47.63,44,4,LOSS,15.48,High,5,61459.55,0.238
D0001759,T0104370,2025-11-21,M0036,CNP,US,90.84,FRAUD,90.84,52,8,LOSS,15.91,Low,4,36780.12,0.1202
D0001760,T0104376,2024-01-23,M0142,CNP,IN,33.29,NOT_AS_DESCRIBED,33.29,61,9,LOSS,15.33,Low,13,16300.08,0.1029
D0001761,T0104454,2025-11-14,M0168,CNP,US,25.24,NO_AUTH,25.24,35,7,WIN,15.25,High,10,35660.1,0.1742
D0001762,T0104477,2024-07-29,M0059,CNP,BR,41.39,FRAUD,41.39,80,6,LOSS,15.41,Low,44,50976.08,0.226
D0001763,T0104486,2025-08-10,M0217,CNP,US,108.67,FRAUD,108.67,85,7,WIN,16.09,High,5,61459.55,0.238
D0001764,T0104508,2025-01-15,M0225,CNP,US,90.26,NOT_AS_DESCRIBED,90.26,83,9,WIN,15.9,Low,43,72631.4,0.2017
D0001765,T0104724,2025-10-18,M0245,CNP,CA,17.15,FRAUD,17.15,58,9,WIN,15.17,High,38,41663.65,0.1471
D0001766,T0104767,2025-08-16,M0014,CNP,US,78.19,FRAUD,78.19,81,7,LOSS,15.78,Medium,45,36488.93,0.108
D0001767,T0104840,2024-03-19,M0164,CNP,US,67.1,NO_AUTH,67.1,90,6,WIN,15.67,Low,24,52404.16,0.1241
D0001768,T0104968,2024-04-01,M0173,CNP,US,36.5,FRAUD,36.5,82,3,LOSS,15.36,Medium,46,34502.38,0.2489
D0001769,T0105049,2024-03-23,M0074,CNP,US,27.17,NOT_AS_DESCRIBED,27.17,49,7,LOSS,15.27,Low,8,40344.2,0.08
D0001770,T0105131,2024-01-29,M0169,CNP,US,21.0,FRAUD,21.0,59,6,WIN,15.21,Low,20,57252.95,0.0774
D0001771,T0105204,2024-01-01,M0005,CNP,MX,10.69,NOT_AS_DESCRIBED,10.69,76,7,WIN,15.11,Medium,26,60766.9,0.3188
D0001772,T0105212,2025-12-04,M0083,CNP,US,23.91,NO_AUTH,23.91,46,4,LOSS,15.24,Medium,10,55623.66,0.1209
D0001773,T0105215,2024-06-26,M0149,CP,US,37.4,NOT_AS_DESCRIBED,37.4,58,4,LOSS,15.37,Medium,49,34745.11,0.0415
D0001774,T0105243,2024-09-22,M0010,CNP,US,8.59,NOT_AS_DESCRIBED,8.59,57,5,LOSS,15.09,Medium,6,27072.79,0.0214
D0001775,T0105276,2024-11-14,M0166,CNP,IN,75.67,FRAUD,75.67,71,7,LOSS,15.76,Medium,49,59890.61,0.0655
D0001776,T0105324,2025-04-02,M0146,CNP,UK,48.01,DUPLICATE,48.01,89,6,LOSS,15.48,Low,51,91662.42,0.296
D0001777,T0105484,2024-11-16,M0240,CNP,US,49.32,NOT_RECEIVED,49.32,100,4,WIN,15.49,Medium,38,35720.35,0.0238
D0001778,T0105528,2025-09-11,M0232,CNP,CA,41.84,NOT_AS_DESCRIBED,41.84,62,8,LOSS,15.42,Medium,51,73255.92,0.0895
D0001779,T0105612,2025-01-03,M0069,CNP,US,48.86,DUPLICATE,48.86,57,7,LOSS,15.49,Medium,5,33391.45,0.03
D0001780,T0105636,2025-04-19,M0121,CNP,US,38.44,CANCELLED,38.44,58,8,LOSS,15.38,High,26,68052.17,0.1101
D0001781,T0105725,2024-04-23,M0010,CNP,US,35.05,NO_AUTH,35.05,55,10,LOSS,15.35,Medium,6,27072.79,0.0214
D0001782,T0105791,2025-07-30,M0016,CNP,UK,23.3,NO_AUTH,23.3,71,4,WIN,15.23,Low,47,21629.22,0.1475
D0001783,T0105845,2024-12-18,M0045,CNP,US,22.23,FRAUD,22.23,56,8,LOSS,15.22,High,5,26730.24,0.1546
D0001784,T0105977,2024-07-20,M0121,CNP,US,34.02,NOT_RECEIVED,34.02,70,8,LOSS,15.34,High,26,68052.17,0.1101
D0001785,T0106038,2024-05-22,M0048,CNP,MX,62.46,NOT_RECEIVED,25.83,78,7,WIN,15.26,Low,53,8090.58,0.1983
D0001786,T0106046,2024-05-21,M0211,CNP,BR,36.42,FRAUD,36.42,53,8,WIN,15.36,Medium,16,25915.87,0.0854
D0001787,T0106105,2024-10-25,M0168,CNP,CA,40.62,NOT_RECEIVED,40.62,49,6,LOSS,15.41,High,10,35660.1,0.1742
D0001788,T0106218,2024-01-13,M0066,CNP,DE,59.46,NOT_RECEIVED,59.46,46,9,WIN,15.59,High,20,48133.5,0.2473
D0001789,T0106279,2025-08-16,M0217,CP,CA,26.8,PROCESSING_ERROR,26.8,75,8,WIN,15.27,High,5,61459.55,0.238
D0001790,T0106292,2025-02-17,M0231,CNP,US,57.94,FRAUD,57.94,67,5,LOSS,15.58,Low,28,27767.16,0.1806
D0001791,T0106547,2024-04-10,M0035,CP,US,48.38,NO_AUTH,48.38,84,6,WIN,15.48,Medium,53,29028.48,0.2516
D0001792,T0106614,2025-07-02,M0027,CNP,US,13.25,NOT_RECEIVED,13.25,74,8,WIN,15.13,High,24,41277.19,0.1463
D0001793,T0106618,2024-10-31,M0011,CNP,IN,105.6,NOT_AS_DESCRIBED,105.6,67,6,LOSS,16.06,Low,32,50290.32,0.1061
D0001794,T0106628,2025-12-02,M0014,CNP,US,52.15,NO_AUTH,52.15,59,6,LOSS,15.52,Medium,45,36488.93,0.108
D0001795,T0106681,2025-12-31,M0117,CNP,IN,70.32,FRAUD,70.32,48,8,LOSS,15.7,Medium,3,14356.15,0.0588
D0001796,T0106762,2025-05-07,M0152,CP,IN,28.89,FRAUD,28.89,72,5,WIN,15.29,Low,17,25574.53,0.1531
D0001797,T0106773,2025-06-20,M0053,CNP,US,62.77,NOT_RECEIVED,62.77,66,9,LOSS,15.63,High,22,46721.07,0.1541
D0001798,T0106834,2024-04-23,M0018,CNP,US,5.41,NOT_RECEIVED,5.41,34,11,WIN,15.05,High,8,74764.75,0.1323
D0001799,T0106854,2024-05-16,M0049,CP,US,15.69,NOT_AS_DESCRIBED,15.69,72,9,WIN,15.16,High,40,15164.34,0.118
D0001800,T0106943,2024-05-30,M0225,CNP,US,20.2,FRAUD,15.41,68,7,WIN,15.15,Low,43,72631.4,0.2017
D0001801,T0107351,2025-04-19,M0132,CNP,US,33.85,FRAUD,33.85,75,4,LOSS,15.34,Medium,33,22984.22,0.1604
D0001802,T0107486,2025-04-26,M0076,CNP,CA,30.1,NOT_AS_DESCRIBED,30.1,53,6,LOSS,15.3,Medium,29,20057.43,0.125
D0001803,T0107503,2025-09-27,M0083,CNP,US,43.49,DUPLICATE,43.49,39,6,LOSS,15.43,Medium,10,55623.66,0.1209
D0001804,T0107594,2024-12-25,M0217,CP,US,61.88,FRAUD,61.88,44,10,LOSS,15.62,High,5,61459.55,0.238
D0001805,T0107733,2025-04-11,M0131,CP,MX,24.94,PROCESSING_ERROR,24.94,58,8,LOSS,15.25,Medium,34,32911.99,0.1893
D0001806,T0107897,2025-12-03,M0146,CNP,AU,91.8,FRAUD,91.8,91,2,LOSS,15.92,Low,51,91662.42,0.296
D0001807,T0107941,2024-05-31,M0233,CNP,UK,10.27,FRAUD,10.27,30,8,LOSS,15.1,Medium,2,10845.79,0.0475
D0001808,T0107950,2024-11-01,M0134,CNP,US,30.09,NO_AUTH,30.09,69,7,LOSS,15.3,Low,33,20432.24,0.0558
D0001809,T0107973,2024-09-01,M0037,CP,DE,67.53,NO_AUTH,67.53,49,6,LOSS,15.68,High,51,35095.5,0.3076
D0001810,T0108015,2025-07-05,M0110,CP,DE,108.16,DUPLICATE,108.16,71,7,LOSS,16.08,High,42,37458.97,0.0602
D0001811,T0108023,2025-02-05,M0166,CNP,US,13.13,NO_AUTH,13.13,67,4,LOSS,15.13,Medium,49,59890.61,0.0655
D0001812,T0108041,2024-10-20,M0250,CP,BR,128.44,NOT_AS_DESCRIBED,128.44,47,9,LOSS,16.28,Low,3,13708.48,0.1935
D0001813,T0108281,2024-09-26,M0234,CNP,US,57.56,FRAUD,57.56,77,10,LOSS,15.58,Low,45,11968.71,0.0568
D0001814,T0108304,2025-08-23,M0017,CNP,CA,41.35,FRAUD,41.35,76,9,WIN,15.41,Low,31,8044.16,0.1073
D0001815,T0108389,2025-05-20,M0033,CNP,MX,59.6,NO_AUTH,59.6,30,8,LOSS,15.6,Medium,6,34636.46,0.0177
D0001816,T0108454,2025-02-19,M0056,CNP,BR,95.98,NO_AUTH,95.98,51,6,WIN,15.96,High,3,56321.5,0.1856
D0001817,T0108469,2025-08-08,M0166,CP,CA,6.55,DUPLICATE,6.55,96,9,LOSS,15.07,Medium,49,59890.61,0.0655
D0001818,T0108600,2025-02-22,M0050,CNP,US,98.38,NOT_RECEIVED,98.38,100,9,LOSS,15.98,Low,46,10715.4,0.0899
D0001819,T0108658,2025-08-27,M0018,CNP,AU,26.03,NOT_AS_DESCRIBED,26.03,23,7,LOSS,15.26,High,8,74764.75,0.1323
D0001820,T0108790,2024-05-31,M0209,CNP,US,274.2,FRAUD,274.2,48,9,LOSS,17.74,High,16,34308.47,0.2676
D0001821,T0108803,2025-02-14,M0057,CNP,US,40.2,NOT_RECEIVED,40.2,79,3,LOSS,15.4,High,33,64214.82,0.0858
D0001822,T0108833,2025-07-14,M0036,CNP,DE,60.2,NO_AUTH,43.67,48,8,LOSS,15.44,Low,4,36780.12,0.1202
D0001823,T0108909,2024-11-01,M0215,CNP,MX,12.87,FRAUD,12.87,82,7,WIN,15.13,High,44,13899.52,0.3098
D0001824,T0108974,2024-05-22,M0047,CNP,US,155.97,NOT_AS_DESCRIBED,155.97,45,11,LOSS,16.56,Low,27,38210.86,0.0126
D0001825,T0108987,2025-06-05,M0123,CNP,CA,69.01,NOT_RECEIVED,69.01,70,8,LOSS,15.69,Low,39,33325.12,0.1106
D0001826,T0109066,2024-02-06,M0231,CNP,US,63.18,NO_AUTH,63.18,87,8,LOSS,15.63,Low,28,27767.16,0.1806
D0001827,T0109072,2024-02-04,M0015,CNP,BR,64.58,NO_AUTH,64.58,76,4,LOSS,15.65,Low,43,87103.18,0.2223
D0001828,T0109089,2024-07-15,M0135,CNP,US,150.97,NOT_AS_DESCRIBED,150.97,79,7,LOSS,16.51,Medium,47,45005.99,0.1818
D0001829,T0109108,2024-08-04,M0078,CNP,UK,10.45,DUPLICATE,10.45,64,10,WIN,15.1,Low,14,16895.18,0.1058
D0001830,T0109131,2025-05-30,M0217,CNP,IN,42.1,FRAUD,42.1,53,8,WIN,15.42,High,5,61459.55,0.238
D0001831,T0109166,2024-11-26,M0026,CNP,US,17.83,NO_AUTH,17.83,63,9,LOSS,15.18,Medium,38,34262.27,0.116
D0001832,T0109200,2024-09-17,M0202,CNP,MX,37.82,FRAUD,37.82,81,6,LOSS,15.38,Medium,54,27670.67,0.0973
D0001833,T0109227,2025-06-13,M0108,CNP,US,137.1,FRAUD,137.1,34,10,LOSS,16.37,High,40,56843.56,0.1963
D0001834,T0109239,2024-11-27,M0007,CNP,AU,11.31,FRAUD,11.31,49,12,LOSS,15.11,High,6,19683.27,0.1304
D0001835,T0109249,2025-02-17,M0041,CNP,BR,39.71,NOT_AS_DESCRIBED,39.71,57,8,WIN,15.4,Low,10,26980.41,0.2216
D0001836,T0109281,2024-08-17,M0036,CNP,US,23.48,FRAUD,18.89,56,9,LOSS,15.19,Low,4,36780.12,0.1202
D0001837,T0109290,2024-03-13,M0135,CNP,BR,46.19,NOT_AS_DESCRIBED,46.19,65,6,LOSS,15.46,Medium,47,45005.99,0.1818
D0001838,T0109307,2025-05-31,M0133,CNP,US,10.97,CANCELLED,10.97,51,5,LOSS,15.11,Low,6,31080.02,0.055
D0001839,T0109324,2024-01-19,M0131,CP,US,17.89,NO_AUTH,17.89,70,6,LOSS,15.18,Medium,34,32911.99,0.1893
D0001840,T0109379,2024-10-15,M0135,CP,US,59.7,NOT_AS_DESCRIBED,22.95,72,9,WIN,15.23,Medium,47,45005.99,0.1818
D0001841,T0109419,2025-06-24,M0193,CNP,IN,13.66,NO_AUTH,13.66,68,7,LOSS,15.14,Medium,36,82395.85,0.0807
D0001842,T0109445,2025-11-18,M0035,CNP,US,36.84,FRAUD,36.84,70,6,WIN,15.37,Medium,53,29028.48,0.2516
D0001843,T0109488,2024-11-23,M0066,CNP,DE,51.83,NO_AUTH,51.83,43,9,LOSS,15.52,High,20,48133.5,0.2473
D0001844,T0109527,2025-06-12,M0067,CNP,US,80.77,FRAUD,80.77,70,7,LOSS,15.81,Low,54,62383.92,0.0924
D0001845,T0109542,2025-09-17,M0229,CNP,UK,33.0,CANCELLED,23.74,71,6,LOSS,15.24,Medium,33,65258.65,0.1468
D0001846,T0109569,2024-11-13,M0225,CNP,IN,9.21,NO_AUTH,9.21,63,4,LOSS,15.09,Low,43,72631.4,0.2017
D0001847,T0109590,2024-06-19,M0054,CNP,US,24.91,DUPLICATE,20.58,66,12,LOSS,15.21,High,28,26451.7,0.0867
D0001848,T0109669,2024-03-11,M0006,CNP,US,13.7,PROCESSING_ERROR,13.7,63,7,WIN,15.14,Low,51,16085.38,0.35
D0001849,T0109686,2024-04-08,M0066,CNP,US,48.61,DUPLICATE,48.61,71,4,WIN,15.49,High,20,48133.5,0.2473
D0001850,T0109700,2025-11-19,M0140,CNP,US,33.9,NOT_RECEIVED,14.27,65,10,WIN,15.14,High,26,65505.29,0.0481
D0001851,T0109707,2024-03-29,M0060,CNP,US,106.38,DUPLICATE,106.38,71,6,WIN,16.06,Medium,41,28301.49,0.35
D0001852,T0109718,2024-04-27,M0072,CP,US,66.39,NOT_AS_DESCRIBED,32.54,52,5,LOSS,15.33,Medium,12,25031.8,0.1174
D0001853,T0109750,2024-05-08,M0110,CNP,US,36.64,NOT_RECEIVED,36.64,50,3,WIN,15.37,High,42,37458.97,0.0602
D0001854,T0109808,2024-01-12,M0135,CNP,IN,39.02,NO_AUTH,39.02,60,3,LOSS,15.39,Medium,47,45005.99,0.1818
D0001855,T0109819,2024-05-05,M0210,CNP,IN,92.44,NO_AUTH,92.44,88,6,LOSS,15.92,Low,46,10918.02,0.138
D0001856,T0109846,2025-12-12,M0196,CNP,IN,26.07,NO_AUTH,26.07,42,14,LOSS,15.26,High,6,20441.49,0.283
D0001857,T0109869,2024-10-25,M0005,CNP,CA,86.56,NOT_RECEIVED,86.56,75,5,WIN,15.87,Medium,26,60766.9,0.3188
D0001858,T0110089,2024-02-09,M0042,CNP,US,74.88,NO_AUTH,74.88,91,2,WIN,15.75,Medium,45,42247.09,0.119
D0001859,T0110199,2025-11-07,M0203,CNP,MX,152.15,NO_AUTH,152.15,82,10,WIN,16.52,Low,30,15892.38,0.2398
D0001860,T0110202,2025-06-15,M0108,CP,UK,135.44,FRAUD,108.56,83,6,WIN,16.09,High,40,56843.56,0.1963
D0001861,T0110210,2025-10-28,M0127,CNP,AU,20.49,NO_AUTH,11.96,47,9,LOSS,15.12,High,5,39199.83,0.0737
D0001862,T0110225,2024-09-01,M0153,CNP,MX,56.18,PROCESSING_ERROR,56.18,87,5,LOSS,15.56,Low,55,23092.98,0.1318
D0001863,T0110409,2025-06-05,M0037,CNP,CA,9.9,FRAUD,4.66,59,5,LOSS,15.05,High,51,35095.5,0.3076
D0001864,T0110622,2025-07-28,M0023,CNP,US,24.66,NO_AUTH,24.66,54,12,LOSS,15.25,Low,11,12163.97,0.0361
D0001865,T0110693,2024-04-22,M0127,CNP,MX,55.84,NOT_RECEIVED,24.13,49,9,LOSS,15.24,High,5,39199.83,0.0737
D0001866,T0110706,2024-10-12,M0198,CNP,US,38.06,NOT_AS_DESCRIBED,38.06,53,8,LOSS,15.38,Low,7,12212.07,0.0572
D0001867,T0110800,2025-08-30,M0217,CNP,UK,58.89,DUPLICATE,58.89,64,8,WIN,15.59,High,5,61459.55,0.238
D0001868,T0110898,2024-07-02,M0086,CNP,DE,107.61,CANCELLED,107.61,80,8,WIN,16.08,Medium,42,48386.32,0.0593
D0001869,T0110992,2025-11-15,M0015,CP,UK,19.8,DUPLICATE,19.8,74,5,WIN,15.2,Low,43,87103.18,0.2223
D0001870,T0110993,2024-03-15,M0246,CNP,CA,139.34,FRAUD,139.34,52,4,WIN,16.39,Medium,5,40929.63,0.0315
D0001871,T0110995,2025-05-08,M0039,CNP,US,55.54,FRAUD,55.54,63,8,WIN,15.56,Low,17,16433.37,0.1369
D0001872,T0111062,2025-03-31,M0108,CNP,US,10.72,NOT_AS_DESCRIBED,3.73,53,6,LOSS,15.04,High,40,56843.56,0.1963
D0001873,T0111080,2024-12-13,M0209,CNP,UK,15.76,NO_AUTH,15.76,43,12,LOSS,15.16,High,16,34308.47,0.2676
D0001874,T0111218,2024-01-31,M0131,CNP,US,32.38,FRAUD,32.38,81,1,LOSS,15.32,Medium,34,32911.99,0.1893
D0001875,T0111257,2024-10-17,M0235,CNP,US,13.8,NO_AUTH,13.8,66,0,WIN,15.14,Medium,30,21311.8,0.0484
D0001876,T0111270,2025-07-18,M0044,CNP,IN,19.51,FRAUD,19.51,68,7,LOSS,15.2,Low,21,32250.26,0.237
D0001877,T0111287,2025-12-02,M0015,CNP,US,25.54,CANCELLED,25.54,66,9,WIN,15.26,Low,43,87103.18,0.2223
D0001878,T0111290,2025-03-25,M0056,CNP,US,52.61,PROCESSING_ERROR,52.61,21,8,LOSS,15.53,High,3,56321.5,0.1856
D0001879,T0111335,2024-11-03,M0196,CP,CA,151.57,DUPLICATE,151.57,44,12,LOSS,16.52,High,6,20441.49,0.283
D0001880,T0111343,2025-08-12,M0116,CP,BR,44.99,FRAUD,44.99,47,6,LOSS,15.45,Medium,34,48296.69,0.0327
D0001881,T0111467,2024-10-29,M0159,CNP,DE,20.69,NO_AUTH,20.69,61,7,LOSS,15.21,Low,30,59311.28,0.0242
D0001882,T0111471,2025-01-11,M0207,CNP,US,34.44,NO_AUTH,16.29,73,6,LOSS,15.16,Low,46,16907.89,0.1632
D0001883,T0111483,2025-03-09,M0072,CNP,US,72.75,NOT_AS_DESCRIBED,72.75,70,10,LOSS,15.73,Medium,12,25031.8,0.1174
D0001884,T0111517,2024-08-26,M0012,CNP,DE,11.72,NO_AUTH,11.72,62,6,WIN,15.12,High,58,49562.94,0.1378
D0001885,T0111610,2024-04-20,M0082,CNP,UK,93.03,NO_AUTH,31.44,68,9,WIN,15.31,Low,26,29545.79,0.1552
D0001886,T0111721,2025-08-28,M0056,CP,UK,48.43,FRAUD,48.43,37,9,LOSS,15.48,High,3,56321.5,0.1856
D0001887,T0111802,2025-03-04,M0077,CNP,US,33.98,NOT_RECEIVED,33.98,47,10,LOSS,15.34,High,20,17178.23,0.2409
D0001888,T0111925,2024-08-09,M0066,CP,US,22.66,FRAUD,17.44,60,14,LOSS,15.17,High,20,48133.5,0.2473
D0001889,T0111930,2024-01-25,M0154,CNP,US,58.5,FRAUD,58.5,50,7,LOSS,15.58,High,18,47796.39,0.084
D0001890,T0111958,2024-07-27,M0043,CNP,US,41.83,NOT_RECEIVED,41.83,85,4,WIN,15.42,Medium,42,21664.76,0.097
D0001891,T0111970,2024-10-16,M0215,CP,US,44.61,FRAUD,44.61,72,6,LOSS,15.45,High,44,13899.52,0.3098
D0001892,T0112000,2024-01-26,M0083,CP,US,62.8,PROCESSING_ERROR,62.8,67,12,LOSS,15.63,Medium,10,55623.66,0.1209
D0001893,T0112016,2025-02-25,M0005,CP,US,12.7,FRAUD,12.7,69,7,WIN,15.13,Medium,26,60766.9,0.3188
D0001894,T0112058,2025-08-10,M0089,CP,US,20.25,NO_AUTH,20.25,68,2,LOSS,15.2,Medium,46,33218.34,0.062
D0001895,T0112069,2025-05-10,M0066,CNP,IN,34.43,FRAUD,34.43,50,8,LOSS,15.34,High,20,48133.5,0.2473
D0001896,T0112128,2025-09-07,M0113,CNP,US,8.46,NOT_AS_DESCRIBED,4.37,69,7,LOSS,15.04,Medium,33,29790.03,0.0771
D0001897,T0112145,2025-08-02,M0107,CNP,US,52.13,DUPLICATE,52.13,95,8,WIN,15.52,Low,47,70271.15,0.1826
D0001898,T0112232,2024-08-07,M0016,CNP,US,42.4,FRAUD,42.4,84,2,LOSS,15.42,Low,47,21629.22,0.1475
D0001899,T0112296,2025-02-01,M0139,CNP,US,176.16,CANCELLED,176.16,71,9,WIN,16.76,Low,21,10639.79,0.2543
D0001900,T0112323,2024-02-01,M0047,CNP,US,35.31,FRAUD,35.31,82,9,WIN,15.35,Low,27,38210.86,0.0126
D0001901,T0112349,2024-11-22,M0168,CNP,US,13.95,DUPLICATE,13.95,47,8,WIN,15.14,High,10,35660.1,0.1742
D0001902,T0112374,2025-07-05,M0227,CNP,MX,48.67,NO_AUTH,48.67,93,4,WIN,15.49,Low,48,15275.94,0.0629
D0001903,T0112424,2024-12-03,M0094,CNP,US,100.88,CANCELLED,100.88,54,6,WIN,16.01,High,23,32142.09,0.0594
D0001904,T0112525,2025-12-26,M0028,CNP,CA,36.06,PROCESSING_ERROR,36.06,69,6,WIN,15.36,Low,49,28186.27,0.0723
D0001905,T0112644,2024-04-16,M0015,CNP,US,11.57,FRAUD,11.57,73,3,WIN,15.12,Low,43,87103.18,0.2223
D0001906,T0112711,2025-12-09,M0224,CNP,IN,76.54,FRAUD,76.54,72,4,WIN,15.77,Medium,12,39851.61,0.0892
D0001907,T0112786,2025-06-29,M0229,CNP,IN,35.37,NOT_RECEIVED,35.37,76,7,WIN,15.35,Medium,33,65258.65,0.1468
D0001908,T0112797,2024-10-17,M0147,CNP,US,15.9,NOT_RECEIVED,15.9,54,9,LOSS,15.16,Low,3,30755.55,0.046
D0001909,T0112911,2024-03-31,M0155,CNP,US,17.2,FRAUD,17.2,52,2,WIN,15.17,High,26,37395.92,0.0659
